"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","Run 2024-04-15 jak2 group 3.rex"
"Date","4/15/2024"
"Time","11:58:08 AM"

"Operator","djn"
"Run Id",""
"Notes",""
"Machine Serial No","0512168"

"Channel","Gain"
"Green","5"
"Yellow","5"
"Orange","5"
"Red","5"
"Crimson","7"
"HRM","7"
"Green 2","7"
"Green 3","9"

"Channel","Threshold"


"Channel Cycling A.Green"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"Page 1"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 WT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 MUT"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," JAK2 NTC"," PCR NTC"," PCR NTC"
"32","2.19943541618982","2.39719233997101","2.23144121461814","2.3422598611429","2.43686579690242","2.61715700946646","2.12089505062725","2.26080015963284","9.53355944429416","10.6147625167996","8.76630807965209","10.0501466946878","10.0918402380407","9.07184064886056","9.71796241194273","9.66058848961115","2.30531122955019","2.29565048516754","2.24422064545663","2.28152895399405","1.9596653187864","2.21971084153506","2.28844637725388","2.03719680030049","2.24721795332919","2.11656505545267"
"33","2.17237608402635","2.417683026518","2.24072867698411","2.3305221519916","2.43826454057628","2.61457471345318","2.16285736084317","2.23430228122377","10.3273060196841","11.4143587396048","9.44647898069734","10.0849055575538","10.9583252636583","9.74542865135678","10.734416723888","10.5546654459449","2.30225942517085","2.26739528496223","2.28627098849118","2.32042772212147","1.99435416189822","2.22896162355993","2.2743572137026","2.06068004374253","2.23122113257156","2.15332542638562"
"34","2.20689053831649","2.41010382003744","2.26799928791231","2.34437264879014","2.43827432200057","2.6326581216144","2.16912865116115","2.21436151397241","10.8510174497815","12.1153772793164","10.1853971160449","12.1831300613631","11.5996391690116","10.5176078213387","11.7255773904893","10.5219094122733","2.32420335189848","2.29753918927643","2.32042038605325","2.35330021227992","1.98301888848925","2.21866178377966","2.29626480942572","2.08634426533259","2.24806083263396","2.13724400265943"
"35","2.22225855322674","2.39505607690547","2.22985173317057","2.30726583759314","2.45151445792325","2.6357417156227","2.15708073112513","2.22967007814799","11.3041886015106","12.5103634190382","11.0182345311666","12.8425377933275","12.1090902688522","10.7972838941024","12.3556115053025","11.6580017220896","2.27941176470588","2.29095140001526","2.3000041081982","2.30516870022478","1.97604333562219","2.21947559828082","2.26056540544982","2.10058042971753","2.2568093385214","2.14020497952748"
"36","2.19825284199283","2.40701533531701","2.26033798733501","2.33415350576028","2.48765654121571","2.64265913888253","2.12721664541303","2.23603359332359","11.541488190607","12.8924565935324","11.5112887417763","13.2686350804913","12.4726071212681","11.0416629986326","12.8033003084502","11.8935356243665","2.28674049685723","2.12242821901783","2.27440807710892","2.32817461016133","1.99555308504725","2.23951578037181","2.29554377872071","2.09928928171089","2.2501970956995","2.13807507438773"
"37","2.22487438555189","2.44166148949852","2.25757228961624","2.3522872183893","2.45019200935887","2.60929274433509","2.14856565194171","2.21467096266822","11.6993464052288","13.1666578633848","11.7486330459551","13.6283774210073","12.7262277154701","11.245390503802","13.1296253910124","12.1978586505938","2.28732738231479","2.29292235701025","2.31116960402838","2.31272275447144","1.99457214792532","2.20035095750362","2.28591885721664","2.08163576714733","2.2570273245485","2.15116995615966"
"38","2.22051466500997","2.40653849088273","2.27044708934157","2.34877962504422","2.4844035189652","2.65096161182222","2.16553264390298","2.22018768596933","11.9063373492305","13.393195650005","11.7703008570484","13.8197691527973","12.9873350118257","11.3908598458839","13.2051575494011","12.3436903944457","2.30369615125852","2.2902894277418","2.28503852903029","2.32928969253071","2.03156269990786","2.23281105862932","2.28547450108448","2.10985321994706","2.25792833346049","2.12405584802014"
"39","2.23620965896086","2.43401744614837","2.25481392796568","2.36924925612268","2.49393453879606","2.65659571221485","2.18476495656628","2.16645413029025","12.0627654434017","13.6671537815964","12.2908151587483","13.9982745567548","13.0692568856336","11.4830679353453","13.4925993743801","12.5483656497619","2.29168710285671","2.28765436135544","2.29773942078548","2.31611607029323","2.0301174944686","2.24378830650289","2.31326771953918","2.11510388850741","2.26698201978586","2.13107499809262"
"40","2.22638666361486","2.41878972480941","2.28547450108448","2.34258684018354","2.45353334389727","2.67349801339273","2.13297650697513","2.22520136459253","12.1587407785622","13.7513215402893","12.4542865135678","14.3688105592432","13.2872510872053","11.641311258615","13.8902876325628","12.7547816492655","2.31307698176547","2.29260935143288","2.29237459724985","2.30856285445436","2.04646959053002","2.20863442653326","2.31771826759238","2.08906182447038","2.23896802061142","2.17008723074184"
"41","2.22545898444273","2.42364131125861","2.2700338241652","2.35517134120934","2.48709341064571","2.65975650960773","2.20928838461455","2.23411154345006","12.291846400338","13.8767452506294","12.4014766038112","14.4643538349192","13.4108022137319","10.9719410062738","13.8979171435111","12.7556032889061","2.31491099882036","2.31255563185066","2.30197604333562","2.31185081036306","2.06748847398882","2.24050125886931","2.29343099107347","2.09013386857287","2.25495645729109","2.13908011573381"
